CNN Model,Input Type,Target Type,Day,Hour,F1 Score,Jaccard Index
unet,rois,binary,33,11am,0.9910838603973388,0.9823252558708192
unet,rois,binary,33,12pm,0.9905194640159608,0.9812169671058656
unet,rois,binary,33,1pm,0.9923050999641418,0.9847277402877808
unet,rois,binary,33,2pm,0.9925476908683776,0.9852056503295898
unet,rois,binary,33,3pm,0.9930988550186156,0.98629230260849
unet,rois,binary,33,4pm,0.9918947219848632,0.9839197397232056
unet,rois,binary,33,5pm,0.9903905987739564,0.980964183807373
unet,rois,binary,33,6pm,0.9910039901733398,0.982168436050415
unet,rois,binary,33,7pm,0.9915030598640442,0.9831492900848388
unet,rois,binary,33,8pm,0.9909135699272156,0.9819908142089844
unet,rois,binary,34,8am,0.9880685210227966,0.9764183759689332
unet,rois,binary,34,9am,0.9904349446296692,0.9810510873794556
unet,rois,binary,34,10am,0.9909528493881226,0.9820680022239684
unet,rois,binary,34,11am,0.9917773604393004,0.9836888313293456
unet,rois,binary,34,12pm,0.9917231798171996,0.9835822582244872
unet,rois,binary,34,1pm,0.9928247928619384,0.9857518672943116
unet,rois,binary,34,2pm,0.9928436279296876,0.9857889413833618
unet,rois,binary,34,3pm,0.993449091911316,0.9869834780693054
unet,rois,binary,34,4pm,0.993145763874054,0.9863848090171814
unet,rois,binary,34,5pm,0.9908961653709412,0.9819566011428832
unet,rois,binary,34,6pm,0.991756021976471,0.983646810054779
unet,rois,binary,34,7pm,0.9927507042884828,0.985605776309967
unet,rois,binary,34,8pm,0.991943359375,0.9840154647827148
unet,rois,binary,35,8am,0.9901012778282166,0.9803966283798218
unet,rois,binary,35,9am,0.9903237223625184,0.9808329343795776
unet,rois,binary,35,10am,0.9915673732757568,0.983275830745697
unet,rois,binary,35,11am,0.9923633337020874,0.9848424196243286
unet,rois,binary,35,12pm,0.9930219650268556,0.9861406087875366
unet,rois,binary,35,1pm,0.9920146465301514,0.9841558337211608
unet,rois,binary,35,2pm,0.9919891953468324,0.9841057062149048
unet,rois,binary,35,3pm,0.9915778636932372,0.9832963347434998
unet,rois,binary,35,4pm,0.9909058809280396,0.9819756746292114
unet,rois,binary,35,5pm,0.9908176064491272,0.9818022847175598
unet,rois,binary,35,6pm,0.9925287365913392,0.9851682782173156
unet,rois,binary,35,7pm,0.9918685555458068,0.9838683009147644
unet,rois,binary,35,8pm,0.9920415282249452,0.9842087626457214
unet,rois,binary,36,8am,0.9901362657546996,0.9804652333259584
unet,rois,binary,36,9am,0.991790533065796,0.9837146997451782
unet,rois,binary,36,10am,0.992159068584442,0.9844401478767396
unet,rois,binary,36,11am,0.9917373061180116,0.9836100339889526
unet,rois,binary,36,12pm,0.991824746131897,0.9837821125984192
unet,rois,binary,36,1pm,0.9914949536323548,0.9831333160400392
unet,rois,binary,36,2pm,0.9922725558280944,0.9846636652946472
unet,rois,binary,36,3pm,0.992263913154602,0.9846466183662416
unet,rois,binary,36,4pm,0.9923073053359984,0.9847320318222046
unet,rois,binary,36,5pm,0.9920907616615297,0.9843056797981262
unet,rois,binary,36,6pm,0.9924424886703492,0.984998345375061
unet,rois,binary,36,7pm,0.9924708008766174,0.985054075717926
unet,rois,binary,36,8pm,0.9918217658996582,0.9837762713432312
unet,rois,binary,37,8am,0.989739716053009,0.9796878695487976
unet,rois,binary,37,9am,0.9909707903862,0.982103168964386
unet,rois,binary,37,10am,0.9920094013214112,0.98414546251297
unet,rois,binary,37,11am,0.991540551185608,0.983223021030426
unet,rois,binary,37,12pm,0.992872714996338,0.9858462810516356
unet,rois,binary,37,1pm,0.9929841160774232,0.9860660433769226
unet,rois,binary,37,2pm,0.9933980107307434,0.9868826866149902
unet,rois,binary,37,3pm,0.9940458536148072,0.9881622195243835
unet,rois,binary,37,4pm,0.9936978220939636,0.98747456073761
unet,rois,binary,37,5pm,0.9925203919410706,0.9851518273353576
unet,rois,binary,37,6pm,0.9927790760993958,0.9856616854667664
unet,rois,binary,37,7pm,0.992578148841858,0.985265612602234
unet,rois,binary,37,8pm,0.991890013217926,0.9839105010032654
unet,rois,binary,38,8am,0.9902396202087402,0.9806679487228394
unet,rois,binary,38,9am,0.9912660717964172,0.9826834201812744
unet,rois,binary,38,10am,0.992058277130127,0.9842417240142822
unet,rois,binary,38,11am,0.9921732544898988,0.9844681024551392
unet,rois,binary,38,12pm,0.99315744638443,0.9864079356193542
unet,rois,binary,38,1pm,0.9937002062797546,0.9874792695045472
unet,rois,binary,38,2pm,0.9936115145683287,0.9873042106628418
unet,rois,binary,38,3pm,0.9935484528541564,0.9871796369552612
unet,rois,binary,38,4pm,0.9935538172721864,0.9871902465820312
unet,rois,binary,38,5pm,0.9924800992012024,0.9850724339485168
unet,rois,binary,38,6pm,0.9931142330169678,0.9863226413726808
unet,rois,binary,38,7pm,0.993128538131714,0.9863508343696594
unet,rois,binary,38,8pm,0.9923792481422424,0.9848737716674804
unet,rois,binary,39,8am,0.9913132190704346,0.9827760457992554
unet,rois,binary,39,9am,0.9912307858467102,0.9826140999794006
unet,rois,binary,39,10am,0.9911834597587584,0.9825210571289062
unet,rois,binary,39,11am,0.991258442401886,0.9826683402061462
unet,rois,binary,39,12pm,0.992215633392334,0.98455148935318
unet,rois,binary,39,1pm,0.9926637411117554,0.985434353351593
unet,rois,binary,39,2pm,0.991046667098999,0.9822521805763244
unet,rois,binary,39,3pm,0.9922727942466736,0.9846641421318054
unet,rois,binary,39,4pm,0.9921696186065674,0.9844608902931212
unet,rois,binary,39,5pm,0.9923771023750304,0.9848695993423462
unet,rois,binary,39,6pm,0.9919016361236572,0.9839333891868592
unet,rois,binary,39,7pm,0.9919564723968506,0.9840413331985474
unet,rois,binary,39,8pm,0.9912768602371216,0.9827045798301696
unet,rois,binary,40,8am,0.9910487532615662,0.9822563529014589
unet,rois,binary,40,9am,0.9908295273780824,0.9818257689476012
unet,rois,binary,40,10am,0.9914535880088806,0.9830520749092102
unet,rois,binary,40,11am,0.991938292980194,0.9840055108070374
unet,rois,binary,40,12pm,0.9924059510231018,0.9849264025688172
unet,rois,binary,40,1pm,0.9935013055801392,0.9870864748954772
unet,rois,binary,40,2pm,0.9931504130363464,0.9863940477371216
unet,rois,binary,40,3pm,0.9938839673995972,0.987842321395874
unet,rois,binary,40,4pm,0.9943118691444396,0.988688051700592
unet,rois,binary,40,5pm,0.9919183850288392,0.98396635055542
unet,rois,binary,40,6pm,0.9921050667762756,0.9843338131904602
unet,rois,binary,40,7pm,0.9921692609786988,0.984460175037384
unet,rois,binary,40,8pm,0.9915571212768556,0.9832556247711182
unet,rois,binary,41,8am,0.9896634817123412,0.9795385003089904
unet,rois,binary,41,9am,0.990697145462036,0.9815657734870912
unet,rois,binary,41,10am,0.9922357201576232,0.9845911264419556
unet,rois,binary,41,11am,0.9927446246147156,0.9855937361717224
unet,rois,binary,41,12pm,0.9929035305976868,0.985907018184662
unet,rois,binary,41,1pm,0.993384063243866,0.9868550896644592
unet,rois,binary,41,2pm,0.9939936995506288,0.9880590438842772
unet,rois,binary,41,3pm,0.9929319620132446,0.9859631657600404
unet,rois,binary,41,4pm,0.9934176206588744,0.98692125082016
unet,rois,binary,41,5pm,0.9928110241889954,0.985724687576294
unet,rois,binary,41,6pm,0.9932752847671508,0.9866403937339784
unet,rois,binary,41,7pm,0.9932461380958556,0.98658287525177
unet,rois,binary,41,8pm,0.992771565914154,0.9856468439102172
unet,rois,binary,42,8am,0.9905794262886048,0.9813346862792968
unet,rois,binary,42,9am,0.9914395809173584,0.9830244779586792
unet,rois,binary,42,10am,0.9914116859436036,0.9829695820808412
unet,rois,binary,42,11am,0.9917882084846495,0.9837101101875304
unet,rois,binary,42,12pm,0.9930111765861512,0.9861193299293518
unet,rois,binary,42,1pm,0.9928612112998962,0.985823690891266
unet,rois,binary,42,2pm,0.9929911494255066,0.9860798716545104
unet,rois,binary,42,3pm,0.993032932281494,0.9861623048782348
unet,rois,binary,42,4pm,0.9924068450927734,0.9849281311035156
unet,rois,binary,42,5pm,0.992829978466034,0.985762059688568
unet,rois,binary,42,6pm,0.992882251739502,0.9858651161193848
unet,rois,binary,42,7pm,0.992632269859314,0.9853723049163818
unet,rois,binary,42,8pm,0.9925734400749208,0.9852563142776488
unet,rois,binary,43,8am,0.9915261268615724,0.9831947088241576
unet,rois,binary,43,9am,0.9910536408424376,0.9822659492492676
unet,rois,binary,43,10am,0.9913652539253236,0.98287832736969
unet,rois,binary,43,11am,0.9919819831848145,0.9840914607048036
unet,rois,binary,43,12pm,0.9921443462371826,0.984411120414734
unet,rois,binary,43,1pm,0.9924842715263368,0.9850807189941406
unet,rois,binary,43,2pm,0.9923022389411926,0.984722137451172
unet,rois,binary,43,3pm,0.9926039576530457,0.9853164553642272
unet,rois,binary,43,4pm,0.9923428893089294,0.9848021864891052
unet,rois,binary,43,5pm,0.9926074743270874,0.9853234887123108
unet,rois,binary,43,6pm,0.9916821718215942,0.9835016131401062
unet,rois,binary,43,7pm,0.9919491410255432,0.9840268492698668
unet,rois,binary,43,8pm,0.9919931292533876,0.9841133952140808
unet,rois,binary,44,8am,0.9896270632743835,0.9794671535491944
unet,rois,binary,44,9am,0.9899246096611024,0.980050265789032
unet,rois,binary,44,10am,0.9894140958786012,0.9790499210357666
unet,rois,binary,44,11am,0.9896135330200196,0.9794406294822692
unet,rois,binary,44,12pm,0.990016520023346,0.9802303314208984
unet,rois,binary,44,1pm,0.9920861721038818,0.9842966198921204
unet,rois,binary,44,2pm,0.992688775062561,0.9854836463928224
unet,rois,binary,44,3pm,0.9926891326904296,0.9854844212532043
unet,rois,binary,44,4pm,0.9924710392951964,0.985054612159729
unet,rois,binary,44,5pm,0.992004930973053,0.984136700630188
unet,rois,binary,44,6pm,0.9913603067398072,0.9828686714172364
unet,rois,binary,44,7pm,0.9909338355064392,0.9820305705070496
unet,rois,binary,44,8pm,0.9918825030326844,0.983895778656006
unet,rois,binary,45,8am,0.990537703037262,0.9812527298927308
unet,rois,binary,45,9am,0.9902443289756776,0.9806771874427797
unet,rois,binary,45,10am,0.9926840662956238,0.985474407672882
unet,rois,binary,45,11am,0.9929128885269164,0.985925555229187
unet,rois,binary,45,12pm,0.9926114678382874,0.9853312969207764
unet,rois,binary,45,1pm,0.9930800199508668,0.98625510931015
unet,rois,binary,45,2pm,0.9930904507637024,0.9862756729125975
unet,rois,binary,45,3pm,0.993327260017395,0.9867430329322816
unet,rois,binary,45,4pm,0.9930109977722168,0.9861189723014832
unet,rois,binary,45,5pm,0.9932812452316284,0.9866521954536438
unet,rois,binary,45,6pm,0.993435800075531,0.9869572520256042
unet,rois,binary,45,7pm,0.9933801889419556,0.9868474006652832
unet,rois,binary,45,8pm,0.9930418729782104,0.9861798882484436
unet,rois,binary,46,8am,0.9925820827484132,0.9852734804153442
unet,rois,binary,46,9am,0.9914186596870422,0.982983410358429
unet,rois,binary,46,10am,0.9915361404418944,0.9832143187522888
unet,rois,binary,46,11am,0.9920597672462464,0.9842445850372314
unet,rois,binary,46,12pm,0.9924293160438538,0.9849724173545836
unet,rois,binary,46,1pm,0.9938281178474426,0.9877318739891052
unet,rois,binary,46,2pm,0.993895947933197,0.98786598443985
unet,rois,binary,46,3pm,0.9936769008636476,0.9874332547187804
unet,rois,binary,46,4pm,0.9936255812644958,0.9873319268226624
unet,rois,binary,46,5pm,0.9927599430084229,0.9856239557266236
unet,rois,binary,46,6pm,0.9922640323638916,0.9846467971801758
unet,rois,binary,46,7pm,0.9917881488800048,0.9837101101875304
unet,rois,binary,46,8pm,0.9916995763778688,0.983535885810852
unet,rois,binary,47,8am,0.9903828501701356,0.9809489250183104
unet,rois,binary,47,9am,0.9911789894104004,0.9825122356414796
unet,rois,binary,47,10am,0.991529643535614,0.9832015633583068
unet,rois,binary,47,11am,0.9918116331100464,0.9837563037872314
unet,rois,binary,47,12pm,0.992129921913147,0.9843827486038208
unet,rois,binary,47,1pm,0.993497908115387,0.9870798587799072
unet,rois,binary,47,2pm,0.9936914443969728,0.9874619245529176
unet,rois,binary,47,3pm,0.9936900734901428,0.9874593019485474
unet,rois,binary,47,4pm,0.9934388995170592,0.9869633316993712
unet,rois,binary,47,5pm,0.992958128452301,0.986014723777771
unet,rois,binary,47,6pm,0.9930684566497804,0.9862322807312012
unet,rois,binary,47,7pm,0.9931257367134094,0.9863454103469848
unet,rois,binary,47,8pm,0.9930337071418762,0.9861637949943542
unet,rois,binary,48,8am,0.9908869862556458,0.9819386005401612
unet,rois,binary,48,9am,0.9909295439720154,0.9820221066474916
unet,rois,binary,48,10am,0.9910832047462464,0.9823240637779236
unet,rois,binary,48,11am,0.993077278137207,0.9862497448921204
unet,rois,binary,48,12pm,0.9926800727844238,0.9854665398597716
unet,rois,binary,48,1pm,0.9935426712036132,0.9871681928634644
unet,rois,binary,48,2pm,0.9938146471977234,0.9877053499221802
unet,rois,binary,48,3pm,0.9937056303024292,0.987489938735962
unet,rois,binary,48,4pm,0.9936317801475524,0.987344205379486
unet,rois,binary,48,5pm,0.9932988286018372,0.986686944961548
unet,rois,binary,48,6pm,0.9922531843185424,0.9846254587173462
unet,rois,binary,48,7pm,0.9925752878189088,0.985260009765625
unet,rois,binary,48,8pm,0.991935670375824,0.9840003848075868
unet,rois,binary,49,8am,0.99045991897583,0.9811000823974608
unet,rois,binary,49,9am,0.9897181391716005,0.9796455502510072
unet,rois,binary,49,10am,0.99120831489563,0.982569932937622
unet,rois,binary,49,11am,0.9911501407623292,0.982455551624298
unet,rois,binary,49,12pm,0.9913450479507446,0.9828386306762696
unet,rois,binary,49,1pm,0.9926457405090332,0.9853988289833068
unet,rois,binary,49,2pm,0.9937563538551332,0.9875901341438292
unet,rois,binary,49,3pm,0.9934569001197816,0.9869989156723022
unet,rois,binary,49,4pm,0.992653787136078,0.9854146838188172
unet,rois,binary,49,6pm,0.9920227527618408,0.984171748161316
unet,rois,binary,49,7pm,0.9911202788352966,0.9823968410491944
unet,rois,binary,49,8pm,0.9920445084571838,0.9842146039009094
unet,rois,binary,50,8am,0.9900749921798706,0.9803450107574464
unet,rois,binary,50,9am,0.9895287156105042,0.9792745113372804
unet,rois,binary,50,10am,0.9910922646522522,0.9823418259620668
unet,rois,binary,50,11am,0.9905372262001038,0.981251895427704
unet,rois,binary,50,12pm,0.9911757111549376,0.9825058579444884
unet,rois,binary,50,1pm,0.9928151965141296,0.9857328534126282
unet,rois,binary,50,2pm,0.9929866194725036,0.986070990562439
unet,rois,binary,50,3pm,0.9933134317398072,0.9867157340049744
unet,rois,binary,50,4pm,0.9924668073654176,0.9850463271141052
unet,rois,binary,50,5pm,0.9931187629699708,0.986331582069397
unet,rois,binary,50,6pm,0.9931612014770508,0.9864152669906616
unet,rois,binary,50,7pm,0.9932051301002502,0.9865020513534546
unet,rois,binary,50,8pm,0.9930786490440368,0.9862524271011353
unet,rois,binary,51,8am,0.9898031949996948,0.9798122048377992
unet,rois,binary,51,9am,0.9903874397277832,0.9809579849243164
unet,rois,binary,51,10am,0.9917059540748596,0.98354834318161
unet,rois,binary,51,11am,0.9920413494110109,0.984208345413208
unet,rois,binary,51,12pm,0.992054045200348,0.9842334389686584
unet,rois,binary,51,1pm,0.9935075044631958,0.987098753452301
unet,rois,binary,51,2pm,0.99335914850235,0.9868059158325196
unet,rois,binary,51,3pm,0.993775486946106,0.9876280426979064
unet,rois,binary,51,4pm,0.993740439414978,0.9875587821006776
unet,rois,binary,51,5pm,0.9933560490608216,0.9867998361587524
unet,rois,binary,51,6pm,0.9935411214828492,0.9871652126312256
unet,rois,binary,51,7pm,0.9932469129562378,0.986584484577179
unet,rois,binary,51,8pm,0.9933915734291076,0.9868698716163636
unet,rois,binary,52,8am,0.989537477493286,0.979291558265686
unet,rois,binary,52,9am,0.9898284673690796,0.9798617959022522
unet,rois,binary,52,10am,0.9911345839500428,0.9824249744415284
unet,rois,binary,52,11am,0.9913146495819092,0.9827789068222046
unet,rois,binary,52,12pm,0.9918522238731384,0.9838361144065856
unet,rois,binary,52,1pm,0.9932321310043336,0.986555278301239
unet,rois,binary,52,2pm,0.9935289025306702,0.9871410131454468
unet,rois,binary,52,3pm,0.994146168231964,0.9883604645729064
unet,rois,binary,52,4pm,0.9938023090362548,0.9876810312271118
unet,rois,binary,52,5pm,0.9936870336532592,0.987453281879425
unet,rois,binary,52,6pm,0.9942946434020996,0.9886540174484252
unet,rois,binary,52,7pm,0.9941064715385436,0.988282024860382
unet,rois,binary,53,10am,0.9912553429603576,0.982662320137024
unet,rois,binary,53,11am,0.9926115870475768,0.9853315353393556
unet,rois,binary,53,12pm,0.9930428862571716,0.9861818552017212
unet,rois,binary,53,1pm,0.993973195552826,0.9880186319351196
unet,rois,binary,53,2pm,0.9937236309051514,0.9875255227088928
unet,rois,binary,53,3pm,0.9939313530921936,0.9879359602928162
unet,rois,binary,53,4pm,0.9937973022460938,0.9876710772514344
unet,rois,binary,53,5pm,0.9932703375816344,0.9866306185722352
unet,rois,binary,53,6pm,0.992997705936432,0.986092746257782
unet,rois,binary,53,7pm,0.9929444789886476,0.9859877824783324
unet,rois,binary,53,8pm,0.9927164912223816,0.985538363456726
unet,rois,binary,54,8am,0.9894603490829468,0.97914057970047
unet,rois,binary,54,9am,0.9884014129638672,0.9770687818527222
unet,rois,binary,54,10am,0.990044891834259,0.9802860617637634
unet,rois,binary,54,11am,0.989997625350952,0.9801933765411376
unet,rois,binary,54,12pm,0.9906434416770936,0.9814603328704834
unet,rois,binary,54,1pm,0.9925762414932252,0.985261857509613
unet,rois,binary,54,2pm,0.9925991892814636,0.9853071570396424
unet,rois,binary,54,3pm,0.99298495054245,0.9860675930976868
unet,rois,binary,54,4pm,0.9930644631385804,0.9862244725227356
unet,rois,binary,54,5pm,0.9923826456069946,0.98488050699234
unet,rois,binary,54,6pm,0.991717517375946,0.9835711717605592
unet,rois,binary,54,7pm,0.9918859601020812,0.9839025735855104
unet,rois,binary,54,8pm,0.9922651052474976,0.9846489429473876
unet,rois,binary,55,8am,0.9890661239624025,0.9783687591552734
unet,rois,binary,55,9am,0.9879923462867736,0.9762696623802184
unet,rois,binary,55,10am,0.9897269606590272,0.9796627759933472
unet,rois,binary,55,11am,0.9894980788230896,0.9792144298553468
unet,rois,binary,55,12pm,0.9899595975875854,0.9801188111305236
unet,rois,binary,55,1pm,0.9917492270469666,0.9836334586143494
unet,rois,binary,55,2pm,0.9920133948326112,0.9841533303260804
unet,rois,binary,55,3pm,0.9923100471496582,0.984737515449524
unet,rois,binary,55,4pm,0.9928598403930664,0.9858209490776062
unet,rois,binary,55,5pm,0.9925154447555542,0.9851420521736144
unet,rois,binary,55,6pm,0.992365300655365,0.984846293926239
unet,rois,binary,55,7pm,0.9925867915153505,0.9852826595306396
unet,rois,binary,55,8pm,0.9923262000083924,0.9847692847251892
unet,rois,binary,56,8am,0.9892849922180176,0.978797197341919
unet,rois,binary,56,9am,0.988902509212494,0.9780486226081848
unet,rois,binary,56,10am,0.9902955293655396,0.980777621269226
unet,rois,binary,56,11am,0.9902228116989136,0.9806349873542786
unet,rois,binary,56,12pm,0.9906281232833862,0.9814302325248718
unet,rois,binary,56,1pm,0.9927578568458556,0.985619843006134
unet,rois,binary,56,2pm,0.9927404522895812,0.9855855703353882
unet,rois,binary,56,3pm,0.992661952972412,0.9854308366775512
